id,author/disease,gene,article_count
5957,Nivard MG/Disease of mental health,glial fibrillary acidic protein,1
9535,van Berckel BNM/Disease of mental health,glial fibrillary acidic protein,1
7330,Scheltens P/Disease of mental health,glial fibrillary acidic protein,4
8647,Visser PJ/Disease of mental health,glial fibrillary acidic protein,7
9494,de Geus EJC/Disease of mental health,glial fibrillary acidic protein,1
8225,Teunissen CE/Disease of mental health,glial fibrillary acidic protein,5
6698,Qu Y/Disease of mental health,aminoacylase 1,2
9403,Zhou N/Disease of mental health,aminoacylase 1,1
9353,Zhang X/Disease of mental health,aminoacylase 1,10
4709,Li Y/Disease of mental health,aminoacylase 1,21
9064,Xu XF/Disease of mental health,aminoacylase 1,1
5251,Mayilyan KR/Disease of mental health,C-reactive protein,1
4315,Krarup A/Disease of mental health,C-reactive protein,1
7791,Soghoyan AF/Disease of mental health,C-reactive protein,1
3726,Jensenius JC/Disease of mental health,C-reactive protein,1
7673,Sim RB/Disease of mental health,C-reactive protein,1
1676,Dahal A/Disease of mental health,vimentin,1
2894,Govindarajan K/Disease of mental health,vimentin,1
3933,Kar S/Disease of mental health,vimentin,1
1101,Cai M/Disease of mental health,insulin,1
5900,Ni Z/Disease of mental health,insulin,1
9259,Yuan Z/Disease of mental health,insulin,3
9238,Yu J/Disease of mental health,insulin,3
9332,Zhang D/Disease of mental health,insulin,1
9147,Yao R/Disease of mental health,insulin,1
9402,Zhou L/Disease of mental health,insulin,2
9235,Yu C/Disease of mental health,insulin,1
7028,Roos I/Disease of mental health,multiple sclerosis,4
1939,Diouf I/Disease of mental health,multiple sclerosis,2
7536,Sharmin S/Disease of mental health,multiple sclerosis,2
3413,Horakova D/Disease of mental health,multiple sclerosis,5
3219,Havrdova EK/Disease of mental health,multiple sclerosis,3
6336,Patti F/Disease of mental health,multiple sclerosis,8
7547,Shaygannejad V/Disease of mental health,multiple sclerosis,2
6173,Ozakbas S/Disease of mental health,multiple sclerosis,5
3659,Izquierdo G/Disease of mental health,multiple sclerosis,2
2096,Eichau S/Disease of mental health,multiple sclerosis,4
6106,Onofrj M/Disease of mental health,multiple sclerosis,3
4908,Lugaresi A/Disease of mental health,multiple sclerosis,4
204,Alroughani R/Disease of mental health,multiple sclerosis,7
6606,Prat A/Disease of mental health,multiple sclerosis,3
2784,Girard M/Disease of mental health,multiple sclerosis,4
2059,Duquette P/Disease of mental health,multiple sclerosis,3
8216,Terzi M/Disease of mental health,multiple sclerosis,4
903,Boz C/Disease of mental health,multiple sclerosis,3
2917,Grand'Maison F/Disease of mental health,multiple sclerosis,2
7799,Sola P/Disease of mental health,multiple sclerosis,2
2351,Ferraro D/Disease of mental health,multiple sclerosis,3
2913,Grammond P/Disease of mental health,multiple sclerosis,2
8448,Turkoglu R/Disease of mental health,multiple sclerosis,3
1083,Buzzard K/Disease of mental health,multiple sclerosis,3
7731,Skibina O/Disease of mental health,multiple sclerosis,3
9105,Yamou B/Disease of mental health,multiple sclerosis,1
214,Altintas A/Disease of mental health,multiple sclerosis,4
2710,Gerlach O/Disease of mental health,multiple sclerosis,5
9551,van Pesch V/Disease of mental health,multiple sclerosis,5
808,Blanco Y/Disease of mental health,multiple sclerosis,2
5015,Maimone D/Disease of mental health,multiple sclerosis,3
4561,Lechner-Scott J/Disease of mental health,multiple sclerosis,5
697,Bergamaschi R/Disease of mental health,multiple sclerosis,2
3935,Karabudak R/Disease of mental health,multiple sclerosis,2
5299,McGuigan C/Disease of mental health,multiple sclerosis,4
1189,Cartechini E/Disease of mental health,multiple sclerosis,1
561,Barnett M/Disease of mental health,multiple sclerosis,2
3511,Hughes S/Disease of mental health,multiple sclerosis,2
7123,Sa MJ/Disease of mental health,multiple sclerosis,8
7800,Solaro C/Disease of mental health,multiple sclerosis,2
6763,Ramo-Tello C/Disease of mental health,multiple sclerosis,2
3360,Hodgkinson S/Disease of mental health,multiple sclerosis,3
7869,Spitaleri D/Disease of mental health,multiple sclerosis,4
7852,Soysal A/Disease of mental health,multiple sclerosis,5
6445,Petersen T/Disease of mental health,multiple sclerosis,1
2918,Granella F/Disease of mental health,multiple sclerosis,3
9493,de Gans K/Disease of mental health,multiple sclerosis,4
5278,McCombe P/Disease of mental health,multiple sclerosis,2
242,Ampapa R/Disease of mental health,multiple sclerosis,3
8536,Van Wijmeersch B/Disease of mental health,multiple sclerosis,3
9571,van der Walt A/Disease of mental health,multiple sclerosis,3
1080,Butzkueven H/Disease of mental health,multiple sclerosis,5
6619,Prevost J/Disease of mental health,multiple sclerosis,3
7216,Sanchez-Menoyo JL/Disease of mental health,multiple sclerosis,4
4524,Laureys G/Disease of mental health,multiple sclerosis,3
2891,Gouider R/Disease of mental health,multiple sclerosis,6
1213,Castillo-Trivino T/Disease of mental health,multiple sclerosis,2
2924,Gray O/Disease of mental health,multiple sclerosis,2
69,Aguera-Morales E/Disease of mental health,multiple sclerosis,2
112,Al-Asmi A/Disease of mental health,multiple sclerosis,3
7545,Shaw C/Disease of mental health,multiple sclerosis,2
1846,Deri N/Disease of mental health,multiple sclerosis,1
121,Al-Harbi T/Disease of mental health,multiple sclerosis,2
2468,Fragoso Y/Disease of mental health,multiple sclerosis,2
1619,Csepany T/Disease of mental health,multiple sclerosis,1
7470,Sempere AP/Disease of mental health,multiple sclerosis,2
8380,Trevino-Frenk I/Disease of mental health,multiple sclerosis,1
7332,Schepel J/Disease of mental health,multiple sclerosis,1
5613,Moore F/Disease of mental health,multiple sclerosis,2
5048,Malpas C/Disease of mental health,multiple sclerosis,2
3881,Kalincik T/Disease of mental health,multiple sclerosis,7
2571,Gaebler AJ/Disease of mental health,parvalbumin,1
2234,Fakour N/Disease of mental health,parvalbumin,1
7943,Stohr F/Disease of mental health,parvalbumin,1
9476,Zweerings J/Disease of mental health,parvalbumin,1
8097,Taebi A/Disease of mental health,parvalbumin,1
8044,Suslova M/Disease of mental health,parvalbumin,1
2044,Dukart J/Disease of mental health,parvalbumin,1
3338,Hipp JF/Disease of mental health,parvalbumin,1
45,Adhikari BM/Disease of mental health,parvalbumin,2
4203,Kochunov P/Disease of mental health,parvalbumin,2
5770,Muthukumaraswamy SD/Disease of mental health,parvalbumin,1
2451,Forsyth A/Disease of mental health,parvalbumin,1
2088,Eggermann T/Disease of mental health,parvalbumin,1
4303,Kraft F/Disease of mental health,parvalbumin,1
4401,Kurth I/Disease of mental health,parvalbumin,1
6346,Paulzen M/Disease of mental health,parvalbumin,1
2969,Grunder G/Disease of mental health,parvalbumin,2
7363,Schneider F/Disease of mental health,parvalbumin,1
5210,Mathiak K/Disease of mental health,parvalbumin,1
2731,Ghavami A/Disease of mental health,apolipoprotein B,1
9427,Ziaei R/Disease of mental health,apolipoprotein B,1
8131,Talebi S/Disease of mental health,apolipoprotein B,1
549,Barghchi H/Disease of mental health,apolipoprotein B,1
5844,Nattagh-Eshtivani E/Disease of mental health,apolipoprotein B,1
5617,Moradi S/Disease of mental health,apolipoprotein B,1
6738,Rahbarinejad P/Disease of mental health,apolipoprotein B,1
5564,Mohammadi H/Disease of mental health,apolipoprotein B,1
2729,Ghasemi-Tehrani H/Disease of mental health,apolipoprotein B,1
5184,Marx W/Disease of mental health,apolipoprotein B,2
382,Askari G/Disease of mental health,apolipoprotein B,1
230,Amaslidou A/Disease of mental health,multiple sclerosis,1
3564,Ierodiakonou-Benou I/Disease of mental health,multiple sclerosis,1
500,Bakirtzis C/Disease of mental health,multiple sclerosis,1
5927,Nikolaidis I/Disease of mental health,multiple sclerosis,1
8189,Tatsi T/Disease of mental health,multiple sclerosis,1
2945,Grigoriadis N/Disease of mental health,multiple sclerosis,5
5931,Nimatoudis I/Disease of mental health,multiple sclerosis,1
8234,Thela L/Disease of mental health,apolipoprotein C3,3
1796,Decloedt E/Disease of mental health,apolipoprotein C3,3
9321,Zetterberg H/Disease of mental health,apolipoprotein C3,27
2790,Gisslen M/Disease of mental health,apolipoprotein C3,3
4644,Lesosky M/Disease of mental health,apolipoprotein C3,3
2801,Gleich M/Disease of mental health,apolipoprotein C3,3
4286,Koutsilieri E/Disease of mental health,apolipoprotein C3,3
7329,Scheller C/Disease of mental health,apolipoprotein C3,3
3538,Hye A/Disease of mental health,apolipoprotein C3,3
3830,Joska J/Disease of mental health,apolipoprotein C3,3
8234,Thela L/Disease of mental health,albumin,3
1796,Decloedt E/Disease of mental health,albumin,3
9321,Zetterberg H/Disease of mental health,albumin,27
2790,Gisslen M/Disease of mental health,albumin,3
4644,Lesosky M/Disease of mental health,albumin,3
2801,Gleich M/Disease of mental health,albumin,3
4286,Koutsilieri E/Disease of mental health,albumin,3
7329,Scheller C/Disease of mental health,albumin,3
3538,Hye A/Disease of mental health,albumin,3
3830,Joska J/Disease of mental health,albumin,3
8234,Thela L/Disease of mental health,clusterin,3
1796,Decloedt E/Disease of mental health,clusterin,3
9321,Zetterberg H/Disease of mental health,clusterin,27
2790,Gisslen M/Disease of mental health,clusterin,3
4644,Lesosky M/Disease of mental health,clusterin,3
2801,Gleich M/Disease of mental health,clusterin,3
4286,Koutsilieri E/Disease of mental health,clusterin,3
7329,Scheller C/Disease of mental health,clusterin,3
3538,Hye A/Disease of mental health,clusterin,3
3830,Joska J/Disease of mental health,clusterin,3
2492,Freedman DE/Disease of mental health,multiple sclerosis,1
6046,Oh J/Disease of mental health,multiple sclerosis,3
2313,Feinstein A/Disease of mental health,multiple sclerosis,2
1324,Chen L/Disease of mental health,insulin,7
5512,Mir SA/Disease of mental health,insulin,1
673,Bendt AK/Disease of mental health,insulin,1
1433,Chua EWL/Disease of mental health,insulin,1
5825,Narasimhan K/Disease of mental health,insulin,1
8146,Tan KM/Disease of mental health,insulin,1
4885,Loy SL/Disease of mental health,insulin,1
8145,Tan KH/Disease of mental health,insulin,1
7558,Shek LP/Disease of mental health,insulin,1
1270,Chan J/Disease of mental health,insulin,1
9154,Yap F/Disease of mental health,insulin,1
5336,Meaney MJ/Disease of mental health,insulin,1
1274,Chan SY/Disease of mental health,insulin,1
1411,Chong YS/Disease of mental health,insulin,1
2805,Gluckman PD/Disease of mental health,insulin,1
2169,Eriksson JG/Disease of mental health,insulin,2
3952,Karnani N/Disease of mental health,insulin,1
8848,Wenk MR/Disease of mental health,insulin,1
8730,Wang C/Disease of mental health,glutamate metabotropic receptor 5,2
2848,Gong B/Disease of mental health,glutamate metabotropic receptor 5,2
4826,Liu Y/Disease of mental health,glutamate metabotropic receptor 5,12
1314,Chen D/Disease of mental health,glutamate metabotropic receptor 5,3
9000,Wu Y/Disease of mental health,glutamate metabotropic receptor 5,6
8805,Wei J/Disease of mental health,glutamate metabotropic receptor 5,2
8730,Wang C/Disease of mental health,glutamate ionotropic receptor NMDA type subunit 2B,2
2848,Gong B/Disease of mental health,glutamate ionotropic receptor NMDA type subunit 2B,2
4826,Liu Y/Disease of mental health,glutamate ionotropic receptor NMDA type subunit 2B,12
1314,Chen D/Disease of mental health,glutamate ionotropic receptor NMDA type subunit 2B,3
9000,Wu Y/Disease of mental health,glutamate ionotropic receptor NMDA type subunit 2B,6
8805,Wei J/Disease of mental health,glutamate ionotropic receptor NMDA type subunit 2B,2
1297,Chatterjee P/Disease of mental health,glial fibrillary acidic protein,5
1986,Dore V/Disease of mental health,glial fibrillary acidic protein,4
6374,Pedrini S/Disease of mental health,glial fibrillary acidic protein,5
4328,Krishnadas N/Disease of mental health,glial fibrillary acidic protein,2
8262,Thota R/Disease of mental health,glial fibrillary acidic protein,4
888,Bourgeat P/Disease of mental health,glial fibrillary acidic protein,2
3574,Ikonomovic MD/Disease of mental health,glial fibrillary acidic protein,2
6747,Rainey-Smith SR/Disease of mental health,glial fibrillary acidic protein,2
1063,Burnham SC/Disease of mental health,glial fibrillary acidic protein,2
2459,Fowler C/Disease of mental health,glial fibrillary acidic protein,4
8094,Taddei K/Disease of mental health,glial fibrillary acidic protein,5
5718,Mulligan R/Disease of mental health,glial fibrillary acidic protein,2
238,Ames D/Disease of mental health,glial fibrillary acidic protein,4
5196,Masters CL/Disease of mental health,glial fibrillary acidic protein,9
2513,Fripp J/Disease of mental health,glial fibrillary acidic protein,2
7069,Rowe CC/Disease of mental health,glial fibrillary acidic protein,4
5177,Martins RN/Disease of mental health,glial fibrillary acidic protein,5
8630,Villemagne VL/Disease of mental health,glial fibrillary acidic protein,4
1297,Chatterjee P/Disease of mental health,monoamine oxidase B,5
1986,Dore V/Disease of mental health,monoamine oxidase B,4
6374,Pedrini S/Disease of mental health,monoamine oxidase B,5
4328,Krishnadas N/Disease of mental health,monoamine oxidase B,2
8262,Thota R/Disease of mental health,monoamine oxidase B,4
888,Bourgeat P/Disease of mental health,monoamine oxidase B,2
3574,Ikonomovic MD/Disease of mental health,monoamine oxidase B,2
6747,Rainey-Smith SR/Disease of mental health,monoamine oxidase B,2
1063,Burnham SC/Disease of mental health,monoamine oxidase B,2
2459,Fowler C/Disease of mental health,monoamine oxidase B,4
8094,Taddei K/Disease of mental health,monoamine oxidase B,5
5718,Mulligan R/Disease of mental health,monoamine oxidase B,2
238,Ames D/Disease of mental health,monoamine oxidase B,4
5196,Masters CL/Disease of mental health,monoamine oxidase B,9
2513,Fripp J/Disease of mental health,monoamine oxidase B,2
7069,Rowe CC/Disease of mental health,monoamine oxidase B,4
5177,Martins RN/Disease of mental health,monoamine oxidase B,5
8630,Villemagne VL/Disease of mental health,monoamine oxidase B,4
5553,Mo JB/Disease of mental health,albumin,1
3485,Huang L/Disease of mental health,albumin,2
6678,Qin JJ/Disease of mental health,albumin,1
4718,Liang B/Disease of mental health,albumin,1
5463,Miele G/Disease of mental health,multiple sclerosis,1
1246,Cepparulo S/Disease of mental health,multiple sclerosis,1
6,Abbadessa G/Disease of mental health,multiple sclerosis,1
4533,Lavorgna L/Disease of mental health,multiple sclerosis,1
7857,Sparaco M/Disease of mental health,multiple sclerosis,1
7679,Simeon V/Disease of mental health,multiple sclerosis,1
3018,Guizzaro L/Disease of mental health,multiple sclerosis,1
849,Bonavita S/Disease of mental health,multiple sclerosis,2
4628,Lennol MP/Disease of mental health,glial fibrillary acidic protein,2
379,Ashton NJ/Disease of mental health,glial fibrillary acidic protein,7
5629,Moreno-Perez O/Disease of mental health,glial fibrillary acidic protein,2
2634,Garcia-Ayllon MS/Disease of mental health,glial fibrillary acidic protein,2
6767,Ramos-Rincon JM/Disease of mental health,glial fibrillary acidic protein,2
273,Andres M/Disease of mental health,glial fibrillary acidic protein,2
4633,Leon-Ramirez JM/Disease of mental health,glial fibrillary acidic protein,2
840,Boix V/Disease of mental health,glial fibrillary acidic protein,2
2754,Gil J/Disease of mental health,glial fibrillary acidic protein,2
813,Blennow K/Disease of mental health,glial fibrillary acidic protein,19
5415,Merino E/Disease of mental health,glial fibrillary acidic protein,2
9321,Zetterberg H/Disease of mental health,glial fibrillary acidic protein,27
7142,Saez-Valero J/Disease of mental health,glial fibrillary acidic protein,2
4628,Lennol MP/Disease of mental health,neurofilament light chain,2
379,Ashton NJ/Disease of mental health,neurofilament light chain,7
5629,Moreno-Perez O/Disease of mental health,neurofilament light chain,2
2634,Garcia-Ayllon MS/Disease of mental health,neurofilament light chain,2
6767,Ramos-Rincon JM/Disease of mental health,neurofilament light chain,2
273,Andres M/Disease of mental health,neurofilament light chain,2
4633,Leon-Ramirez JM/Disease of mental health,neurofilament light chain,2
840,Boix V/Disease of mental health,neurofilament light chain,2
2754,Gil J/Disease of mental health,neurofilament light chain,2
813,Blennow K/Disease of mental health,neurofilament light chain,19
5415,Merino E/Disease of mental health,neurofilament light chain,2
9321,Zetterberg H/Disease of mental health,neurofilament light chain,27
7142,Saez-Valero J/Disease of mental health,neurofilament light chain,2
720,Berrone E/Disease of mental health,nidogen 1,1
1386,Chiorino G/Disease of mental health,nidogen 1,1
2989,Guana F/Disease of mental health,nidogen 1,1
676,Benedetti V/Disease of mental health,nidogen 1,1
6219,Palmitessa C/Disease of mental health,nidogen 1,1
2595,Gallo M/Disease of mental health,nidogen 1,1
1117,Calvo A/Disease of mental health,nidogen 1,1
1193,Casale F/Disease of mental health,nidogen 1,1
5067,Manera U/Disease of mental health,nidogen 1,1
2296,Favole A/Disease of mental health,nidogen 1,1
1609,Crociara P/Disease of mental health,nidogen 1,1
8220,Testori C/Disease of mental health,nidogen 1,1
1188,Carta V/Disease of mental health,nidogen 1,1
8218,Tessarolo C/Disease of mental health,nidogen 1,1
1663,D'Angelo A/Disease of mental health,nidogen 1,1
1768,De Marco G/Disease of mental health,nidogen 1,1
1160,Caramelli M/Disease of mental health,nidogen 1,1
1384,Chio A/Disease of mental health,nidogen 1,1
1195,Casalone C/Disease of mental health,nidogen 1,1
1565,Corona C/Disease of mental health,nidogen 1,1
5985,Nowak W/Disease of mental health,insulin,1
3737,Jeziorek M/Disease of mental health,insulin,1
195,Aloisi F/Disease of mental health,multiple sclerosis,1
2779,Giovannoni G/Disease of mental health,multiple sclerosis,3
7205,Salvetti M/Disease of mental health,multiple sclerosis,9
6621,Priambada D/Disease of mental health,glial fibrillary acidic protein,1
8241,Thohar Arifin M/Disease of mental health,glial fibrillary acidic protein,1
7259,Saputro A/Disease of mental health,glial fibrillary acidic protein,1
5773,Muzakka A/Disease of mental health,glial fibrillary acidic protein,1
3948,Karlowee V/Disease of mental health,glial fibrillary acidic protein,1
7137,Sadhana U/Disease of mental health,glial fibrillary acidic protein,1
499,Bakhtiar Y/Disease of mental health,glial fibrillary acidic protein,1
6628,Prihastomo KT/Disease of mental health,glial fibrillary acidic protein,1
6934,Risdianto A/Disease of mental health,glial fibrillary acidic protein,1
973,Brotoarianto HK/Disease of mental health,glial fibrillary acidic protein,1
254,Andar E/Disease of mental health,glial fibrillary acidic protein,1
5772,Muttaqin Z/Disease of mental health,glial fibrillary acidic protein,1
9263,Yuchen C/Disease of mental health,diabetic nephropathy,1
3269,Hejia Z/Disease of mental health,diabetic nephropathy,1
2266,Fanke M/Disease of mental health,diabetic nephropathy,1
6695,Qixin D/Disease of mental health,diabetic nephropathy,1
4829,Liyang C/Disease of mental health,diabetic nephropathy,1
9010,Xi G/Disease of mental health,diabetic nephropathy,1
9143,Yanxia C/Disease of mental health,diabetic nephropathy,1
9044,Xiongyi Y/Disease of mental health,diabetic nephropathy,1
9426,Zhuohang X/Disease of mental health,diabetic nephropathy,1
3040,Guoguo Y/Disease of mental health,diabetic nephropathy,1
5505,Min F/Disease of mental health,diabetic nephropathy,1
7143,Saffari P/Disease of mental health,myelin oligodendrocyte glycoprotein,1
168,Aliakbar R/Disease of mental health,myelin oligodendrocyte glycoprotein,1
3164,Haritounian A/Disease of mental health,myelin oligodendrocyte glycoprotein,1
5702,Mughnetsyan R/Disease of mental health,myelin oligodendrocyte glycoprotein,1
1950,Do C/Disease of mental health,myelin oligodendrocyte glycoprotein,1
3671,Jacobs J/Disease of mental health,myelin oligodendrocyte glycoprotein,1
3368,Hoffer J/Disease of mental health,myelin oligodendrocyte glycoprotein,1
336,Arieli R/Disease of mental health,myelin oligodendrocyte glycoprotein,1
4801,Liu AK/Disease of mental health,myelin oligodendrocyte glycoprotein,1
5079,Mannino A/Disease of mental health,multiple sclerosis,1
1694,Daly A/Disease of mental health,multiple sclerosis,1
2054,Dunlop E/Disease of mental health,multiple sclerosis,1
6631,Probst Y/Disease of mental health,multiple sclerosis,1
6560,Ponsonby AL/Disease of mental health,multiple sclerosis,3
9569,van der Mei IAF/Disease of mental health,multiple sclerosis,1
799,Black LJ/Disease of mental health,multiple sclerosis,1
9130,Yang LX/Disease of mental health,sphingosine-1-phosphate receptor 1,2
9152,Yao YY/Disease of mental health,sphingosine-1-phosphate receptor 1,2
9126,Yang JR/Disease of mental health,sphingosine-1-phosphate receptor 1,2
1346,Cheng HL/Disease of mental health,sphingosine-1-phosphate receptor 1,2
9421,Zhu XJ/Disease of mental health,sphingosine-1-phosphate receptor 1,2
9357,Zhang ZJ/Disease of mental health,sphingosine-1-phosphate receptor 1,2
9130,Yang LX/Disease of mental health,tumor necrosis factor,2
9152,Yao YY/Disease of mental health,tumor necrosis factor,2
9126,Yang JR/Disease of mental health,tumor necrosis factor,2
1346,Cheng HL/Disease of mental health,tumor necrosis factor,2
9421,Zhu XJ/Disease of mental health,tumor necrosis factor,2
9357,Zhang ZJ/Disease of mental health,tumor necrosis factor,2
5240,Mattsson-Carlgren N/Disease of mental health,apolipoprotein E,4
7202,Salvado G/Disease of mental health,apolipoprotein E,4
379,Ashton NJ/Disease of mental health,apolipoprotein E,7
8275,Tideman P/Disease of mental health,apolipoprotein E,1
7946,Stomrud E/Disease of mental health,apolipoprotein E,5
9321,Zetterberg H/Disease of mental health,apolipoprotein E,27
6144,Ossenkoppele R/Disease of mental health,apolipoprotein E,4
736,Betthauser TJ/Disease of mental health,apolipoprotein E,3
1494,Cody KA/Disease of mental health,apolipoprotein E,6
3811,Jonaitis EM/Disease of mental health,apolipoprotein E,4
4498,Langhough R/Disease of mental health,apolipoprotein E,3
6221,Palmqvist S/Disease of mental health,apolipoprotein E,5
813,Blennow K/Disease of mental health,apolipoprotein E,19
3695,Janelidze S/Disease of mental health,apolipoprotein E,6
3804,Johnson SC/Disease of mental health,apolipoprotein E,7
3148,Hansson O/Disease of mental health,apolipoprotein E,6
217,Altokhis A/Disease of mental health,multiple sclerosis,2
202,Alotaibi A/Disease of mental health,multiple sclerosis,2
5635,Morgan P/Disease of mental health,multiple sclerosis,1
8159,Tanasescu R/Disease of mental health,multiple sclerosis,6
2206,Evangelou N/Disease of mental health,multiple sclerosis,5
6775,Rangarajan SK/Disease of mental health,ceruloplasmin,1
7997,Sugadev SJX/Disease of mental health,ceruloplasmin,1
6473,Philip S/Disease of mental health,ceruloplasmin,1
4709,Li Y/Disease of mental health,C-reactive protein,21
9150,Yao Y/Disease of mental health,C-reactive protein,1
1147,Cao X/Disease of mental health,C-reactive protein,1
9181,Yi N/Disease of mental health,C-reactive protein,1
1309,Chen A/Disease of mental health,C-reactive protein,1
4685,Li J/Disease of mental health,C-reactive protein,6
8989,Wu M/Disease of mental health,C-reactive protein,2
2359,Ferreira F/Disease of mental health,multiple sclerosis,1
2357,Ferreira D/Disease of mental health,multiple sclerosis,1
3017,Guimaraes J/Disease of mental health,multiple sclerosis,3
7786,Soares-Dos-Reis R/Disease of mental health,multiple sclerosis,3
4762,Lin X/Disease of mental health,multiple sclerosis,5
9138,Yang Y/Disease of mental health,multiple sclerosis,3
2540,Fuh-Ngwa V/Disease of mental health,multiple sclerosis,1
9194,Yin X/Disease of mental health,multiple sclerosis,3
7694,Simpson-Yap S/Disease of mental health,multiple sclerosis,3
9568,van der Mei I/Disease of mental health,multiple sclerosis,3
964,Broadley SA/Disease of mental health,multiple sclerosis,1
6560,Ponsonby AL/Disease of mental health,multiple sclerosis,3
1053,Burdon KP/Disease of mental health,multiple sclerosis,1
8193,Taylor BV/Disease of mental health,multiple sclerosis,3
9410,Zhou Y/Disease of mental health,multiple sclerosis,5
1820,Delgado-Ortiz L/Disease of mental health,multiple sclerosis,1
6545,Polhemus A/Disease of mental health,multiple sclerosis,2
4036,Keogh A/Disease of mental health,multiple sclerosis,1
8050,Sutton N/Disease of mental health,multiple sclerosis,1
6857,Remmele W/Disease of mental health,multiple sclerosis,1
3145,Hansen C/Disease of mental health,multiple sclerosis,1
4177,Kluge F/Disease of mental health,multiple sclerosis,1
7540,Sharrack B/Disease of mental health,multiple sclerosis,1
631,Becker C/Disease of mental health,multiple sclerosis,1
8396,Troosters T/Disease of mental health,multiple sclerosis,1
4989,Maetzler W/Disease of mental health,multiple sclerosis,1
6979,Rochester L/Disease of mental health,multiple sclerosis,1
2498,Frei A/Disease of mental health,multiple sclerosis,1
6652,Puhan MA/Disease of mental health,multiple sclerosis,1
2635,Garcia-Aymerich J/Disease of mental health,multiple sclerosis,1
8064,Swed S/Disease of mental health,insulin,1
169,Alibrahim H/Disease of mental health,insulin,1
836,Bohsas H/Disease of mental health,insulin,1
5836,Nashwan AJ/Disease of mental health,insulin,1
2134,Elsayed M/Disease of mental health,insulin,1
190,Almoshantaf MB/Disease of mental health,insulin,1
3866,Kadri SA/Disease of mental health,insulin,1
7295,Sawaf B/Disease of mental health,insulin,1
142,Albuni MK/Disease of mental health,insulin,1
605,Battikh E/Disease of mental health,insulin,1
2128,Elkalagi NK/Disease of mental health,insulin,1
81,Ahmed SM/Disease of mental health,insulin,1
79,Ahmed EM/Disease of mental health,insulin,1
3188,Hasan MM/Disease of mental health,insulin,3
6337,Patwary MM/Disease of mental health,insulin,1
7632,Shoib S/Disease of mental health,insulin,1
3075,Hafez W/Disease of mental health,insulin,1
5715,Muller T/Disease of mental health,multiple sclerosis,2
6914,Riederer P/Disease of mental health,multiple sclerosis,4
4363,Kuhn W/Disease of mental health,multiple sclerosis,1
330,Ardekani AM/Disease of mental health,insulin,1
8509,Vahdat S/Disease of mental health,insulin,1
3378,Hojati A/Disease of mental health,insulin,1
5615,Moradi H/Disease of mental health,insulin,1
8352,Tousi AZ/Disease of mental health,insulin,1
2079,Ebrahimzadeh F/Disease of mental health,insulin,1
2276,Farhangi MA/Disease of mental health,insulin,1
2270,Faquih TO/Disease of mental health,huntingtin,1
441,Aziz NA/Disease of mental health,huntingtin,1
2645,Gardiner SL/Disease of mental health,huntingtin,1
4715,Li-Gao R/Disease of mental health,huntingtin,1
9508,de Mutsert R/Disease of mental health,huntingtin,1
5478,Milaneschi Y/Disease of mental health,huntingtin,1
8395,Trompet S/Disease of mental health,huntingtin,1
3837,Jukema JW/Disease of mental health,huntingtin,1
7041,Rosendaal FR/Disease of mental health,huntingtin,1
3540,Hylckama Vlieg A/Disease of mental health,huntingtin,1
1923,Dijk KW/Disease of mental health,huntingtin,1
5609,Mook-Kanamori DO/Disease of mental health,huntingtin,1
4554,Learmonth YC/Disease of mental health,multiple sclerosis,1
389,Assunta H/Disease of mental health,multiple sclerosis,1
7730,Skeffington P/Disease of mental health,multiple sclerosis,1
1906,Diana W/Disease of mental health,multiple sclerosis,1
4045,Kermode AG/Disease of mental health,multiple sclerosis,1
5106,Marck CH/Disease of mental health,multiple sclerosis,1
8759,Wang Y/Disease of mental health,myoglobin,7
9449,Zoneff ER/Disease of mental health,myoglobin,1
8243,Thomas JW/Disease of mental health,myoglobin,1
3398,Hong N/Disease of mental health,myoglobin,1
8147,Tan LL/Disease of mental health,myoglobin,1
5294,McGillivray DJ/Disease of mental health,myoglobin,1
6423,Perriman AW/Disease of mental health,myoglobin,1
4536,Law KCL/Disease of mental health,myoglobin,1
8249,Thompson LH/Disease of mental health,myoglobin,1
5644,Moriarty N/Disease of mental health,myoglobin,1
6269,Parish CL/Disease of mental health,myoglobin,1
8909,Williams RJ/Disease of mental health,myoglobin,1
3666,Jackson CJ/Disease of mental health,myoglobin,1
5935,Nisbet DR/Disease of mental health,myoglobin,1
5499,Miller NE/Disease of mental health,C-reactive protein,1
7923,Steptoe A/Disease of mental health,C-reactive protein,1
2685,Gayathri R/Disease of mental health,insulin,1
25,Abirami K/Disease of mental health,insulin,1
3889,Kalpana N/Disease of mental health,insulin,1
5059,Manasa VS/Disease of mental health,insulin,1
7993,Sudha V/Disease of mental health,insulin,1
7630,Shobana S/Disease of mental health,insulin,1
3719,Jeevan RG/Disease of mental health,insulin,1
3993,Kavitha V/Disease of mental health,insulin,1
6288,Parkavi K/Disease of mental health,insulin,1
282,Anjana RM/Disease of mental health,insulin,1
8492,Unnikrishnan R/Disease of mental health,insulin,1
2824,Gokulakrishnan K/Disease of mental health,insulin,1
620,Beatrice DA/Disease of mental health,insulin,1
4333,Krishnaswamy K/Disease of mental health,insulin,1
6600,Pradeepa R/Disease of mental health,insulin,1
5231,Mattes RD/Disease of mental health,insulin,1
7191,Salas-Salvado J/Disease of mental health,insulin,3
8901,Willett W/Disease of mental health,insulin,1
